country,period,variable,value
WSM,1902-08-01,tasmax,28.32
WSM,1902-09-01,tasmax,28.88
WSM,1902-10-01,tasmax,29.02
WSM,1902-11-01,tasmax,29.36
WSM,1902-12-01,tasmax,30.06
WSM,1903-01-01,tasmax,28.19
WSM,1903-02-01,tasmax,29.69
WSM,1903-03-01,tasmax,30.69
WSM,1903-04-01,tasmax,29.69
WSM,1903-05-01,tasmax,29.49
WSM,1903-06-01,tasmax,28.81
WSM,1903-07-01,tasmax,28.62
WSM,1903-08-01,tasmax,28.92
WSM,1903-09-01,tasmax,28.96
WSM,1903-10-01,tasmax,28.82
WSM,1903-11-01,tasmax,28.36
WSM,1903-12-01,tasmax,28.86
WSM,1904-01-01,tasmax,27.99
WSM,1904-02-01,tasmax,28.99
WSM,1904-03-01,tasmax,29.09
WSM,1904-04-01,tasmax,28.59
WSM,1904-05-01,tasmax,28.99
WSM,1904-06-01,tasmax,28.79
WSM,1904-07-01,tasmax,28.02
WSM,1904-08-01,tasmax,27.52
WSM,1904-09-01,tasmax,27.58
WSM,1904-10-01,tasmax,28.72
WSM,1904-11-01,tasmax,29.16
WSM,1904-12-01,tasmax,29.35
WSM,1905-01-01,tasmax,28.99
WSM,1905-02-01,tasmax,30.09
WSM,1905-03-01,tasmax,29.83
WSM,1905-04-01,tasmax,28.99
WSM,1905-05-01,tasmax,28.89
WSM,1905-06-01,tasmax,27.99
WSM,1905-07-01,tasmax,27.22
WSM,1905-08-01,tasmax,26.88
WSM,1905-09-01,tasmax,28.28
WSM,1905-10-01,tasmax,28.89
WSM,1905-11-01,tasmax,28.76
WSM,1905-12-01,tasmax,29.26
WSM,1906-01-01,tasmax,30.19
WSM,1906-02-01,tasmax,30.59
WSM,1906-03-01,tasmax,29.63
WSM,1906-04-01,tasmax,29.89
WSM,1906-05-01,tasmax,28.49
WSM,1906-06-01,tasmax,27.69
WSM,1906-07-01,tasmax,27.62
WSM,1906-08-01,tasmax,28.52
WSM,1906-09-01,tasmax,28.26
WSM,1906-10-01,tasmax,28.59
WSM,1906-11-01,tasmax,28.36
WSM,1906-12-01,tasmax,29.06
WSM,1907-01-01,tasmax,28.39
WSM,1907-02-01,tasmax,29.19
WSM,1907-03-01,tasmax,28.73
WSM,1907-04-01,tasmax,29.19
WSM,1907-05-01,tasmax,28.09
WSM,1907-06-01,tasmax,29.31
WSM,1907-07-01,tasmax,27.78
WSM,1907-08-01,tasmax,27.52
WSM,1907-09-01,tasmax,27.96
WSM,1907-10-01,tasmax,28.49
WSM,1907-11-01,tasmax,29.06
WSM,1907-12-01,tasmax,28.86
WSM,1908-01-01,tasmax,29.09
WSM,1908-02-01,tasmax,29.39
WSM,1908-03-01,tasmax,29.19
WSM,1908-04-01,tasmax,29.39
WSM,1908-05-01,tasmax,28.99
WSM,1908-06-01,tasmax,29.29
WSM,1908-07-01,tasmax,27.58
WSM,1908-08-01,tasmax,28.82
WSM,1908-09-01,tasmax,28.18
WSM,1908-10-01,tasmax,28.89
WSM,1908-11-01,tasmax,28.96
WSM,1908-12-01,tasmax,29.66
WSM,1909-01-01,tasmax,27.99
WSM,1909-02-01,tasmax,28.89
WSM,1909-03-01,tasmax,28.73
WSM,1909-04-01,tasmax,28.09
WSM,1909-05-01,tasmax,27.89
WSM,1909-06-01,tasmax,27.79
WSM,1909-07-01,tasmax,27.78
WSM,1909-08-01,tasmax,28.82
WSM,1909-09-01,tasmax,28.78
WSM,1909-10-01,tasmax,28.99
WSM,1909-11-01,tasmax,28.96
WSM,1909-12-01,tasmax,29.06
WSM,1910-01-01,tasmax,28.97
WSM,1910-02-01,tasmax,29.4
WSM,1910-03-01,tasmax,28.94
WSM,1910-04-01,tasmax,29.27
WSM,1910-05-01,tasmax,28.13
WSM,1910-06-01,tasmax,27.95
WSM,1910-07-01,tasmax,27.9
WSM,1910-08-01,tasmax,28.2
WSM,1910-09-01,tasmax,29.0
WSM,1910-10-01,tasmax,28.6
WSM,1910-11-01,tasmax,28.58
WSM,1910-12-01,tasmax,28.64
WSM,1911-01-01,tasmax,29.33
WSM,1911-02-01,tasmax,30.5
WSM,1911-03-01,tasmax,29.6
WSM,1911-04-01,tasmax,29.89
WSM,1911-05-01,tasmax,29.23
WSM,1911-06-01,tasmax,28.99
WSM,1911-07-01,tasmax,28.53
WSM,1911-08-01,tasmax,29.12
WSM,1911-09-01,tasmax,29.1
WSM,1911-10-01,tasmax,29.83
WSM,1911-11-01,tasmax,30.04
WSM,1911-12-01,tasmax,31.26
WSM,1912-01-01,tasmax,31.28
WSM,1912-02-01,tasmax,30.69
WSM,1912-03-01,tasmax,30.68
WSM,1912-04-01,tasmax,29.68
WSM,1912-05-01,tasmax,29.79
WSM,1912-06-01,tasmax,29.29
WSM,1912-07-01,tasmax,29.18
WSM,1912-08-01,tasmax,29.39
WSM,1912-09-01,tasmax,29.28
WSM,1912-10-01,tasmax,29.63
WSM,1912-11-01,tasmax,30.03
WSM,1912-12-01,tasmax,30.36
WSM,1913-01-01,tasmax,29.18
WSM,1913-02-01,tasmax,28.98
WSM,1913-03-01,tasmax,29.52
WSM,1913-04-01,tasmax,29.43
WSM,1913-05-01,tasmax,29.49
WSM,1913-06-01,tasmax,29.13
WSM,1913-07-01,tasmax,29.22
WSM,1913-08-01,tasmax,29.42
WSM,1913-09-01,tasmax,29.66
WSM,1913-10-01,tasmax,28.73
WSM,1913-11-01,tasmax,29.81
WSM,1913-12-01,tasmax,29.55
WSM,1914-01-01,tasmax,30.19
WSM,1914-02-01,tasmax,30.7
WSM,1914-03-01,tasmax,30.54
WSM,1914-04-01,tasmax,29.69
WSM,1914-05-01,tasmax,30.57
WSM,1914-06-01,tasmax,29.89
WSM,1914-07-01,tasmax,28.62
WSM,1914-08-01,tasmax,28.62
WSM,1914-09-01,tasmax,28.46
WSM,1914-10-01,tasmax,29.53
WSM,1914-11-01,tasmax,29.26
WSM,1914-12-01,tasmax,30.16
WSM,1915-01-01,tasmax,29.38
WSM,1915-02-01,tasmax,29.59
WSM,1915-03-01,tasmax,29.84
WSM,1915-04-01,tasmax,29.79
WSM,1915-05-01,tasmax,28.59
WSM,1915-06-01,tasmax,28.19
WSM,1915-07-01,tasmax,28.03
WSM,1915-08-01,tasmax,28.22
WSM,1915-09-01,tasmax,29.17
WSM,1915-10-01,tasmax,29.69
WSM,1915-11-01,tasmax,28.46
WSM,1915-12-01,tasmax,29.36
WSM,1916-01-01,tasmax,29.19
WSM,1916-02-01,tasmax,29.59
WSM,1916-03-01,tasmax,29.44
WSM,1916-04-01,tasmax,28.29
WSM,1916-05-01,tasmax,28.59
WSM,1916-06-01,tasmax,28.53
WSM,1916-07-01,tasmax,28.32
WSM,1916-08-01,tasmax,28.78
WSM,1916-09-01,tasmax,27.88
WSM,1916-10-01,tasmax,28.19
WSM,1916-11-01,tasmax,28.16
WSM,1916-12-01,tasmax,28.65
WSM,1917-01-01,tasmax,27.69
WSM,1917-02-01,tasmax,28.39
WSM,1917-03-01,tasmax,30.29
WSM,1917-04-01,tasmax,28.39
WSM,1917-05-01,tasmax,28.29
WSM,1917-06-01,tasmax,27.31
WSM,1917-07-01,tasmax,28.13
WSM,1917-08-01,tasmax,28.03
WSM,1917-09-01,tasmax,28.07
WSM,1917-10-01,tasmax,29.13
WSM,1917-11-01,tasmax,28.26
WSM,1917-12-01,tasmax,30.15
WSM,1918-01-01,tasmax,28.02
WSM,1918-02-01,tasmax,29.0
WSM,1918-03-01,tasmax,28.42
WSM,1918-04-01,tasmax,28.99
WSM,1918-05-01,tasmax,29.09
WSM,1918-06-01,tasmax,28.46
WSM,1918-07-01,tasmax,27.33
WSM,1918-08-01,tasmax,28.32
WSM,1918-09-01,tasmax,29.07
WSM,1918-10-01,tasmax,29.12
WSM,1918-11-01,tasmax,30.06
WSM,1918-12-01,tasmax,29.26
WSM,1919-01-01,tasmax,28.49
WSM,1919-02-01,tasmax,29.49
WSM,1919-03-01,tasmax,29.79
WSM,1919-04-01,tasmax,30.29
WSM,1919-05-01,tasmax,28.79
WSM,1919-06-01,tasmax,29.59
WSM,1919-07-01,tasmax,28.13
WSM,1919-08-01,tasmax,29.08
WSM,1919-09-01,tasmax,30.17
WSM,1919-10-01,tasmax,30.33
WSM,1919-11-01,tasmax,30.8
WSM,1919-12-01,tasmax,30.66
WSM,1920-01-01,tasmax,30.79
WSM,1920-02-01,tasmax,30.43
WSM,1920-03-01,tasmax,30.83
WSM,1920-04-01,tasmax,30.69
WSM,1920-05-01,tasmax,30.79
WSM,1920-06-01,tasmax,29.49
WSM,1920-07-01,tasmax,30.22
WSM,1920-08-01,tasmax,29.32
WSM,1920-09-01,tasmax,30.08
WSM,1920-10-01,tasmax,29.23
WSM,1920-11-01,tasmax,30.46
WSM,1920-12-01,tasmax,30.76
WSM,1921-01-01,tasmax,29.59
WSM,1921-02-01,tasmax,31.19
WSM,1921-03-01,tasmax,30.13
WSM,1921-04-01,tasmax,29.43
WSM,1921-05-01,tasmax,27.99
WSM,1921-06-01,tasmax,28.61
WSM,1921-07-01,tasmax,28.62
WSM,1921-08-01,tasmax,29.52
WSM,1921-09-01,tasmax,29.57
WSM,1921-10-01,tasmax,30.29
WSM,1921-11-01,tasmax,30.06
WSM,1921-12-01,tasmax,30.03
WSM,1922-01-01,tasmax,29.4
WSM,1922-02-01,tasmax,30.15
WSM,1922-03-01,tasmax,30.13
WSM,1922-04-01,tasmax,30.17
WSM,1922-05-01,tasmax,29.19
WSM,1922-06-01,tasmax,29.19
WSM,1922-07-01,tasmax,28.69
WSM,1922-08-01,tasmax,29.72
WSM,1922-09-01,tasmax,29.77
WSM,1922-10-01,tasmax,29.42
WSM,1922-11-01,tasmax,29.57
WSM,1922-12-01,tasmax,29.56
WSM,1923-01-01,tasmax,30.03
WSM,1923-02-01,tasmax,30.61
WSM,1923-03-01,tasmax,29.43
WSM,1923-04-01,tasmax,29.59
WSM,1923-05-01,tasmax,29.39
WSM,1923-06-01,tasmax,28.89
WSM,1923-07-01,tasmax,29.72
WSM,1923-08-01,tasmax,29.53
WSM,1923-09-01,tasmax,28.98
WSM,1923-10-01,tasmax,29.22
WSM,1923-11-01,tasmax,29.04
WSM,1923-12-01,tasmax,29.85
WSM,1924-01-01,tasmax,29.4
WSM,1924-02-01,tasmax,30.38
WSM,1924-03-01,tasmax,30.58
WSM,1924-04-01,tasmax,29.99
WSM,1924-05-01,tasmax,30.29
WSM,1924-06-01,tasmax,29.36
WSM,1924-07-01,tasmax,29.09
WSM,1924-08-01,tasmax,29.22
WSM,1924-09-01,tasmax,29.7
WSM,1924-10-01,tasmax,30.43
WSM,1924-11-01,tasmax,30.36
WSM,1924-12-01,tasmax,29.73
WSM,1925-01-01,tasmax,29.4
WSM,1925-02-01,tasmax,30.69
WSM,1925-03-01,tasmax,29.65
WSM,1925-04-01,tasmax,30.49
WSM,1925-05-01,tasmax,28.8
WSM,1925-06-01,tasmax,28.99
WSM,1925-07-01,tasmax,28.42
WSM,1925-08-01,tasmax,29.13
WSM,1925-09-01,tasmax,29.8
WSM,1925-10-01,tasmax,30.03
WSM,1925-11-01,tasmax,29.36
WSM,1925-12-01,tasmax,29.74
WSM,1926-01-01,tasmax,30.04
WSM,1926-02-01,tasmax,30.33
WSM,1926-03-01,tasmax,29.64
WSM,1926-04-01,tasmax,29.77
WSM,1926-05-01,tasmax,30.19
WSM,1926-06-01,tasmax,29.15
WSM,1926-07-01,tasmax,28.99
WSM,1926-08-01,tasmax,29.07
WSM,1926-09-01,tasmax,29.87
WSM,1926-10-01,tasmax,30.13
WSM,1926-11-01,tasmax,29.56
WSM,1926-12-01,tasmax,29.69
WSM,1927-01-01,tasmax,29.14
WSM,1927-02-01,tasmax,28.99
WSM,1927-03-01,tasmax,29.68
WSM,1927-04-01,tasmax,30.23
WSM,1927-05-01,tasmax,29.77
WSM,1927-06-01,tasmax,29.29
WSM,1927-07-01,tasmax,29.23
WSM,1927-08-01,tasmax,29.57
WSM,1927-09-01,tasmax,29.17
WSM,1927-10-01,tasmax,29.77
WSM,1927-11-01,tasmax,29.96
WSM,1927-12-01,tasmax,30.05
WSM,1928-01-01,tasmax,29.58
WSM,1928-02-01,tasmax,30.19
WSM,1928-03-01,tasmax,30.13
WSM,1928-04-01,tasmax,30.09
WSM,1928-05-01,tasmax,29.69
WSM,1928-06-01,tasmax,28.65
WSM,1928-07-01,tasmax,27.89
WSM,1928-08-01,tasmax,28.64
WSM,1928-09-01,tasmax,29.27
WSM,1928-10-01,tasmax,29.73
WSM,1928-11-01,tasmax,29.66
WSM,1928-12-01,tasmax,30.83
WSM,1929-01-01,tasmax,29.41
WSM,1929-02-01,tasmax,29.8
WSM,1929-03-01,tasmax,29.64
WSM,1929-04-01,tasmax,30.49
WSM,1929-05-01,tasmax,29.28
WSM,1929-06-01,tasmax,28.39
WSM,1929-07-01,tasmax,28.58
WSM,1929-08-01,tasmax,28.32
WSM,1929-09-01,tasmax,28.89
WSM,1929-10-01,tasmax,29.39
WSM,1929-11-01,tasmax,30.0
WSM,1929-12-01,tasmax,29.46
WSM,1930-01-01,tasmax,30.39
WSM,1930-02-01,tasmax,29.79
WSM,1930-03-01,tasmax,30.19
WSM,1930-04-01,tasmax,29.99
WSM,1930-05-01,tasmax,29.79
WSM,1930-06-01,tasmax,27.99
WSM,1930-07-01,tasmax,28.12
WSM,1930-08-01,tasmax,28.29
WSM,1930-09-01,tasmax,27.97
WSM,1930-10-01,tasmax,29.03
WSM,1930-11-01,tasmax,29.38
WSM,1930-12-01,tasmax,29.06
WSM,1931-01-01,tasmax,29.13
WSM,1931-02-01,tasmax,29.9
WSM,1931-03-01,tasmax,29.95
WSM,1931-04-01,tasmax,30.29
WSM,1931-05-01,tasmax,29.19
WSM,1931-06-01,tasmax,28.29
WSM,1931-07-01,tasmax,28.86
WSM,1931-08-01,tasmax,28.92
WSM,1931-09-01,tasmax,29.69
WSM,1931-10-01,tasmax,29.38
WSM,1931-11-01,tasmax,29.86
WSM,1931-12-01,tasmax,29.95
WSM,1932-01-01,tasmax,29.47
WSM,1932-02-01,tasmax,30.13
WSM,1932-03-01,tasmax,29.89
WSM,1932-04-01,tasmax,29.49
WSM,1932-05-01,tasmax,30.19
WSM,1932-06-01,tasmax,28.82
WSM,1932-07-01,tasmax,29.33
WSM,1932-08-01,tasmax,29.18
WSM,1932-09-01,tasmax,29.37
WSM,1932-10-01,tasmax,29.73
WSM,1932-11-01,tasmax,29.96
WSM,1932-12-01,tasmax,30.71
WSM,1933-01-01,tasmax,29.42
WSM,1933-02-01,tasmax,30.47
WSM,1933-03-01,tasmax,29.78
WSM,1933-04-01,tasmax,30.43
WSM,1933-05-01,tasmax,29.94
WSM,1933-06-01,tasmax,29.29
WSM,1933-07-01,tasmax,28.19
WSM,1933-08-01,tasmax,29.02
WSM,1933-09-01,tasmax,29.27
WSM,1933-10-01,tasmax,29.59
WSM,1933-11-01,tasmax,30.04
WSM,1933-12-01,tasmax,29.18
WSM,1934-01-01,tasmax,29.46
WSM,1934-02-01,tasmax,30.29
WSM,1934-03-01,tasmax,29.18
WSM,1934-04-01,tasmax,29.82
WSM,1934-05-01,tasmax,28.89
WSM,1934-06-01,tasmax,29.57
WSM,1934-07-01,tasmax,29.02
WSM,1934-08-01,tasmax,28.74
WSM,1934-09-01,tasmax,29.46
WSM,1934-10-01,tasmax,29.75
WSM,1934-11-01,tasmax,29.98
WSM,1934-12-01,tasmax,29.59
WSM,1935-01-01,tasmax,28.66
WSM,1935-02-01,tasmax,30.78
WSM,1935-03-01,tasmax,29.74
WSM,1935-04-01,tasmax,29.89
WSM,1935-05-01,tasmax,29.03
WSM,1935-06-01,tasmax,29.14
WSM,1935-07-01,tasmax,29.48
WSM,1935-08-01,tasmax,28.87
WSM,1935-09-01,tasmax,29.99
WSM,1935-10-01,tasmax,30.3
WSM,1935-11-01,tasmax,29.96
WSM,1935-12-01,tasmax,29.85
WSM,1936-01-01,tasmax,29.79
WSM,1936-02-01,tasmax,30.32
WSM,1936-03-01,tasmax,30.48
WSM,1936-04-01,tasmax,30.33
WSM,1936-05-01,tasmax,29.62
WSM,1936-06-01,tasmax,28.32
WSM,1936-07-01,tasmax,28.96
WSM,1936-08-01,tasmax,28.36
WSM,1936-09-01,tasmax,29.34
WSM,1936-10-01,tasmax,29.48
WSM,1936-11-01,tasmax,29.92
WSM,1936-12-01,tasmax,30.43
WSM,1937-01-01,tasmax,30.14
WSM,1937-02-01,tasmax,30.39
WSM,1937-03-01,tasmax,29.86
WSM,1937-04-01,tasmax,29.99
WSM,1937-05-01,tasmax,28.85
WSM,1937-06-01,tasmax,28.88
WSM,1937-07-01,tasmax,29.15
WSM,1937-08-01,tasmax,28.62
WSM,1937-09-01,tasmax,29.06
WSM,1937-10-01,tasmax,29.63
WSM,1937-11-01,tasmax,30.0
WSM,1937-12-01,tasmax,30.29
WSM,1938-01-01,tasmax,29.89
WSM,1938-02-01,tasmax,30.12
WSM,1938-03-01,tasmax,29.77
WSM,1938-04-01,tasmax,29.83
WSM,1938-05-01,tasmax,29.37
WSM,1938-06-01,tasmax,29.27
WSM,1938-07-01,tasmax,29.71
WSM,1938-08-01,tasmax,29.43
WSM,1938-09-01,tasmax,29.97
WSM,1938-10-01,tasmax,29.93
WSM,1938-11-01,tasmax,28.89
WSM,1938-12-01,tasmax,30.2
WSM,1939-01-01,tasmax,28.64
WSM,1939-02-01,tasmax,29.58
WSM,1939-03-01,tasmax,29.06
WSM,1939-04-01,tasmax,29.63
WSM,1939-05-01,tasmax,29.47
WSM,1939-06-01,tasmax,28.76
WSM,1939-07-01,tasmax,29.51
WSM,1939-08-01,tasmax,29.21
WSM,1939-09-01,tasmax,28.64
WSM,1939-10-01,tasmax,29.49
WSM,1939-11-01,tasmax,29.7
WSM,1939-12-01,tasmax,29.88
WSM,1940-01-01,tasmax,30.38
WSM,1940-02-01,tasmax,31.28
WSM,1940-03-01,tasmax,30.54
WSM,1940-04-01,tasmax,29.79
WSM,1940-05-01,tasmax,30.23
WSM,1940-06-01,tasmax,28.75
WSM,1940-07-01,tasmax,27.93
WSM,1940-08-01,tasmax,28.58
WSM,1940-09-01,tasmax,29.2
WSM,1940-10-01,tasmax,29.52
WSM,1940-11-01,tasmax,30.0
WSM,1940-12-01,tasmax,29.82
WSM,1941-01-01,tasmax,30.42
WSM,1941-02-01,tasmax,30.49
WSM,1941-03-01,tasmax,30.36
WSM,1941-04-01,tasmax,31.09
WSM,1941-05-01,tasmax,29.69
WSM,1941-06-01,tasmax,29.95
WSM,1941-07-01,tasmax,28.43
WSM,1941-08-01,tasmax,28.68
WSM,1941-09-01,tasmax,29.33
WSM,1941-10-01,tasmax,29.03
WSM,1941-11-01,tasmax,29.96
WSM,1941-12-01,tasmax,30.12
WSM,1942-01-01,tasmax,30.2
WSM,1942-02-01,tasmax,30.75
WSM,1942-03-01,tasmax,30.13
WSM,1942-04-01,tasmax,29.93
WSM,1942-05-01,tasmax,29.89
WSM,1942-06-01,tasmax,29.49
WSM,1942-07-01,tasmax,28.62
WSM,1942-08-01,tasmax,28.52
WSM,1942-09-01,tasmax,28.96
WSM,1942-10-01,tasmax,28.94
WSM,1942-11-01,tasmax,29.22
WSM,1942-12-01,tasmax,29.56
WSM,1943-01-01,tasmax,29.92
WSM,1943-02-01,tasmax,30.34
WSM,1943-03-01,tasmax,29.98
WSM,1943-04-01,tasmax,29.9
WSM,1943-05-01,tasmax,29.17
WSM,1943-06-01,tasmax,28.59
WSM,1943-07-01,tasmax,28.62
WSM,1943-08-01,tasmax,29.22
WSM,1943-09-01,tasmax,29.44
WSM,1943-10-01,tasmax,30.07
WSM,1943-11-01,tasmax,30.7
WSM,1943-12-01,tasmax,29.66
WSM,1944-01-01,tasmax,29.38
WSM,1944-02-01,tasmax,29.67
WSM,1944-03-01,tasmax,30.28
WSM,1944-04-01,tasmax,30.09
WSM,1944-05-01,tasmax,29.42
WSM,1944-06-01,tasmax,29.02
WSM,1944-07-01,tasmax,28.68
WSM,1944-08-01,tasmax,28.55
WSM,1944-09-01,tasmax,29.07
WSM,1944-10-01,tasmax,28.83
WSM,1944-11-01,tasmax,28.94
WSM,1944-12-01,tasmax,29.97
WSM,1945-01-01,tasmax,29.91
WSM,1945-02-01,tasmax,30.13
WSM,1945-03-01,tasmax,30.24
WSM,1945-04-01,tasmax,29.67
WSM,1945-05-01,tasmax,28.33
WSM,1945-06-01,tasmax,28.15
WSM,1945-07-01,tasmax,28.84
WSM,1945-08-01,tasmax,28.11
WSM,1945-09-01,tasmax,28.66
WSM,1945-10-01,tasmax,29.23
WSM,1945-11-01,tasmax,29.16
WSM,1945-12-01,tasmax,30.34
WSM,1946-01-01,tasmax,29.67
WSM,1946-02-01,tasmax,29.96
WSM,1946-03-01,tasmax,30.43
WSM,1946-04-01,tasmax,30.73
WSM,1946-05-01,tasmax,29.71
WSM,1946-06-01,tasmax,29.35
WSM,1946-07-01,tasmax,28.58
WSM,1946-08-01,tasmax,28.82
WSM,1946-09-01,tasmax,29.52
WSM,1946-10-01,tasmax,29.93
WSM,1946-11-01,tasmax,30.26
WSM,1946-12-01,tasmax,30.45
WSM,1947-01-01,tasmax,30.59
WSM,1947-02-01,tasmax,30.72
WSM,1947-03-01,tasmax,30.26
WSM,1947-04-01,tasmax,31.37
WSM,1947-05-01,tasmax,29.89
WSM,1947-06-01,tasmax,29.41
WSM,1947-07-01,tasmax,29.7
WSM,1947-08-01,tasmax,28.94
WSM,1947-09-01,tasmax,29.78
WSM,1947-10-01,tasmax,29.27
WSM,1947-11-01,tasmax,29.36
WSM,1947-12-01,tasmax,29.85
WSM,1948-01-01,tasmax,30.27
WSM,1948-02-01,tasmax,29.53
WSM,1948-03-01,tasmax,30.26
WSM,1948-04-01,tasmax,29.99
WSM,1948-05-01,tasmax,29.5
WSM,1948-06-01,tasmax,29.42
WSM,1948-07-01,tasmax,28.87
WSM,1948-08-01,tasmax,28.8
WSM,1948-09-01,tasmax,29.53
WSM,1948-10-01,tasmax,29.69
WSM,1948-11-01,tasmax,29.78
WSM,1948-12-01,tasmax,29.27
WSM,1949-01-01,tasmax,30.26
WSM,1949-02-01,tasmax,30.41
WSM,1949-03-01,tasmax,29.95
WSM,1949-04-01,tasmax,30.99
WSM,1949-05-01,tasmax,29.68
WSM,1949-06-01,tasmax,29.12
WSM,1949-07-01,tasmax,28.98
WSM,1949-08-01,tasmax,29.18
WSM,1949-09-01,tasmax,30.0
WSM,1949-10-01,tasmax,29.63
WSM,1949-11-01,tasmax,30.38
WSM,1949-12-01,tasmax,29.89
WSM,1950-01-01,tasmax,30.02
WSM,1950-02-01,tasmax,30.36
WSM,1950-03-01,tasmax,29.23
WSM,1950-04-01,tasmax,30.33
WSM,1950-05-01,tasmax,29.05
WSM,1950-06-01,tasmax,29.13
WSM,1950-07-01,tasmax,28.86
WSM,1950-08-01,tasmax,29.0
WSM,1950-09-01,tasmax,29.31
WSM,1950-10-01,tasmax,29.93
WSM,1950-11-01,tasmax,30.33
WSM,1950-12-01,tasmax,29.83
WSM,1951-01-01,tasmax,29.9
WSM,1951-02-01,tasmax,30.98
WSM,1951-03-01,tasmax,30.02
WSM,1951-04-01,tasmax,30.4
WSM,1951-05-01,tasmax,29.68
WSM,1951-06-01,tasmax,29.33
WSM,1951-07-01,tasmax,28.62
WSM,1951-08-01,tasmax,29.02
WSM,1951-09-01,tasmax,29.06
WSM,1951-10-01,tasmax,29.23
WSM,1951-11-01,tasmax,29.67
WSM,1951-12-01,tasmax,30.72
WSM,1952-01-01,tasmax,30.49
WSM,1952-02-01,tasmax,30.88
WSM,1952-03-01,tasmax,30.49
WSM,1952-04-01,tasmax,29.73
WSM,1952-05-01,tasmax,29.96
WSM,1952-06-01,tasmax,29.77
WSM,1952-07-01,tasmax,29.13
WSM,1952-08-01,tasmax,29.47
WSM,1952-09-01,tasmax,29.57
WSM,1952-10-01,tasmax,29.26
WSM,1952-11-01,tasmax,30.28
WSM,1952-12-01,tasmax,30.93
WSM,1953-01-01,tasmax,30.62
WSM,1953-02-01,tasmax,30.78
WSM,1953-03-01,tasmax,30.63
WSM,1953-04-01,tasmax,31.11
WSM,1953-05-01,tasmax,29.75
WSM,1953-06-01,tasmax,29.33
WSM,1953-07-01,tasmax,28.86
WSM,1953-08-01,tasmax,27.9
WSM,1953-09-01,tasmax,28.4
WSM,1953-10-01,tasmax,29.48
WSM,1953-11-01,tasmax,30.08
WSM,1953-12-01,tasmax,30.53
WSM,1954-01-01,tasmax,30.23
WSM,1954-02-01,tasmax,30.39
WSM,1954-03-01,tasmax,29.28
WSM,1954-04-01,tasmax,29.98
WSM,1954-05-01,tasmax,29.77
WSM,1954-06-01,tasmax,29.21
WSM,1954-07-01,tasmax,28.75
WSM,1954-08-01,tasmax,29.07
WSM,1954-09-01,tasmax,29.78
WSM,1954-10-01,tasmax,29.53
WSM,1954-11-01,tasmax,29.59
WSM,1954-12-01,tasmax,30.09
WSM,1955-01-01,tasmax,30.07
WSM,1955-02-01,tasmax,30.42
WSM,1955-03-01,tasmax,29.23
WSM,1955-04-01,tasmax,29.88
WSM,1955-05-01,tasmax,29.47
WSM,1955-06-01,tasmax,29.12
WSM,1955-07-01,tasmax,29.35
WSM,1955-08-01,tasmax,29.33
WSM,1955-09-01,tasmax,29.46
WSM,1955-10-01,tasmax,29.63
WSM,1955-11-01,tasmax,29.99
WSM,1955-12-01,tasmax,29.89
WSM,1956-01-01,tasmax,29.52
WSM,1956-02-01,tasmax,29.5
WSM,1956-03-01,tasmax,29.43
WSM,1956-04-01,tasmax,29.98
WSM,1956-05-01,tasmax,29.82
WSM,1956-06-01,tasmax,28.82
WSM,1956-07-01,tasmax,28.75
WSM,1956-08-01,tasmax,29.18
WSM,1956-09-01,tasmax,29.29
WSM,1956-10-01,tasmax,30.19
WSM,1956-11-01,tasmax,30.16
WSM,1956-12-01,tasmax,30.27
WSM,1957-01-01,tasmax,29.96
WSM,1957-02-01,tasmax,29.8
WSM,1957-03-01,tasmax,29.69
WSM,1957-04-01,tasmax,30.18
WSM,1957-05-01,tasmax,29.98
WSM,1957-06-01,tasmax,29.69
WSM,1957-07-01,tasmax,28.77
WSM,1957-08-01,tasmax,29.01
WSM,1957-09-01,tasmax,29.68
WSM,1957-10-01,tasmax,29.77
WSM,1957-11-01,tasmax,29.94
WSM,1957-12-01,tasmax,30.0
WSM,1958-01-01,tasmax,30.52
WSM,1958-02-01,tasmax,31.0
WSM,1958-03-01,tasmax,30.82
WSM,1958-04-01,tasmax,30.91
WSM,1958-05-01,tasmax,30.07
WSM,1958-06-01,tasmax,29.1
WSM,1958-07-01,tasmax,29.36
WSM,1958-08-01,tasmax,29.22
WSM,1958-09-01,tasmax,29.38
WSM,1958-10-01,tasmax,29.82
WSM,1958-11-01,tasmax,29.83
WSM,1958-12-01,tasmax,30.27
WSM,1959-01-01,tasmax,30.34
WSM,1959-02-01,tasmax,30.8
WSM,1959-03-01,tasmax,30.44
WSM,1959-04-01,tasmax,30.87
WSM,1959-05-01,tasmax,30.47
WSM,1959-06-01,tasmax,29.58
WSM,1959-07-01,tasmax,29.21
WSM,1959-08-01,tasmax,29.08
WSM,1959-09-01,tasmax,29.28
WSM,1959-10-01,tasmax,29.77
WSM,1959-11-01,tasmax,29.76
WSM,1959-12-01,tasmax,29.51
WSM,1960-01-01,tasmax,30.33
WSM,1960-02-01,tasmax,30.26
WSM,1960-03-01,tasmax,29.87
WSM,1960-04-01,tasmax,30.57
WSM,1960-05-01,tasmax,29.7
WSM,1960-06-01,tasmax,29.4
WSM,1960-07-01,tasmax,28.57
WSM,1960-08-01,tasmax,28.89
WSM,1960-09-01,tasmax,29.83
WSM,1960-10-01,tasmax,29.43
