simulation,scenario,country,basis,loss_usd
461,super_stress,PORTFOLIO,climate_increment,481080363.3360304
462,super_stress,PORTFOLIO,climate_increment,706719433.6489079
463,super_stress,PORTFOLIO,climate_increment,-141354470.94378576
464,super_stress,PORTFOLIO,climate_increment,314737539.7463414
465,super_stress,PORTFOLIO,climate_increment,911872128.5045477
466,super_stress,PORTFOLIO,climate_increment,440632482.16507554
467,super_stress,PORTFOLIO,climate_increment,286136242.562203
468,super_stress,PORTFOLIO,climate_increment,508429808.5916132
469,super_stress,PORTFOLIO,climate_increment,161978798.14024597
470,super_stress,PORTFOLIO,climate_increment,990602037.6596291
471,super_stress,PORTFOLIO,climate_increment,801648137.6539402
472,super_stress,PORTFOLIO,climate_increment,435828033.7929124
473,super_stress,PORTFOLIO,climate_increment,506138784.2810472
474,super_stress,PORTFOLIO,climate_increment,230487419.48252538
475,super_stress,PORTFOLIO,climate_increment,523435967.4214053
476,super_stress,PORTFOLIO,climate_increment,467461400.4001533
477,super_stress,PORTFOLIO,climate_increment,214201675.80255976
478,super_stress,PORTFOLIO,climate_increment,443293354.4899616
479,super_stress,PORTFOLIO,climate_increment,199215810.47560972
480,super_stress,PORTFOLIO,climate_increment,1095830997.4416587
481,super_stress,PORTFOLIO,climate_increment,872716038.3441557
482,super_stress,PORTFOLIO,climate_increment,8914540.18492619
483,super_stress,PORTFOLIO,climate_increment,325714110.77652735
484,super_stress,PORTFOLIO,climate_increment,1454607892.1964653
485,super_stress,PORTFOLIO,climate_increment,453141227.0388271
486,super_stress,PORTFOLIO,climate_increment,253730540.6864996
487,super_stress,PORTFOLIO,climate_increment,109484692.22364801
488,super_stress,PORTFOLIO,climate_increment,320069235.6483418
489,super_stress,PORTFOLIO,climate_increment,521955059.0630989
490,super_stress,PORTFOLIO,climate_increment,948339895.4331901
491,super_stress,PORTFOLIO,climate_increment,911493159.510727
492,super_stress,PORTFOLIO,climate_increment,1120824429.3787916
493,super_stress,PORTFOLIO,climate_increment,1005569163.6644303
494,super_stress,PORTFOLIO,climate_increment,328844458.83052325
495,super_stress,PORTFOLIO,climate_increment,209849292.16763216
496,super_stress,PORTFOLIO,climate_increment,732156563.5050175
497,super_stress,PORTFOLIO,climate_increment,1197097445.841528
498,super_stress,PORTFOLIO,climate_increment,800134612.3365196
499,super_stress,PORTFOLIO,climate_increment,720021286.9602343
500,super_stress,PORTFOLIO,climate_increment,703283098.8552377
501,super_stress,PORTFOLIO,climate_increment,150216244.214513
502,super_stress,PORTFOLIO,climate_increment,-90183943.17905435
503,super_stress,PORTFOLIO,climate_increment,1749574297.3346543
504,super_stress,PORTFOLIO,climate_increment,311322061.80043757
505,super_stress,PORTFOLIO,climate_increment,676999995.2230116
506,super_stress,PORTFOLIO,climate_increment,773547544.9011675
507,super_stress,PORTFOLIO,climate_increment,292614611.5912229
508,super_stress,PORTFOLIO,climate_increment,399384338.0528249
509,super_stress,PORTFOLIO,climate_increment,305950037.78058726
510,super_stress,PORTFOLIO,climate_increment,472156018.5672019
511,super_stress,PORTFOLIO,climate_increment,1211129410.2378721
512,super_stress,PORTFOLIO,climate_increment,768685268.5883677
513,super_stress,PORTFOLIO,climate_increment,-60211506.32624842
514,super_stress,PORTFOLIO,climate_increment,521790072.79483426
515,super_stress,PORTFOLIO,climate_increment,447498971.20080316
516,super_stress,PORTFOLIO,climate_increment,779960755.8222356
517,super_stress,PORTFOLIO,climate_increment,757502841.2230216
518,super_stress,PORTFOLIO,climate_increment,283844541.1392357
519,super_stress,PORTFOLIO,climate_increment,279838335.280818
520,super_stress,PORTFOLIO,climate_increment,106770171.66121055
521,super_stress,PORTFOLIO,climate_increment,967854589.0281875
522,super_stress,PORTFOLIO,climate_increment,430922604.0621243
523,super_stress,PORTFOLIO,climate_increment,-261796196.2526542
524,super_stress,PORTFOLIO,climate_increment,499545154.1832476
525,super_stress,PORTFOLIO,climate_increment,281801937.04756624
526,super_stress,PORTFOLIO,climate_increment,139801477.9919464
527,super_stress,PORTFOLIO,climate_increment,549984437.3711878
528,super_stress,PORTFOLIO,climate_increment,525029483.30187446
529,super_stress,PORTFOLIO,climate_increment,402134080.4128775
530,super_stress,PORTFOLIO,climate_increment,66079571.61958328
531,super_stress,PORTFOLIO,climate_increment,602827018.6569431
532,super_stress,PORTFOLIO,climate_increment,-44038122.46172514
533,super_stress,PORTFOLIO,climate_increment,384637248.43195975
534,super_stress,PORTFOLIO,climate_increment,832940981.1123066
535,super_stress,PORTFOLIO,climate_increment,277839237.66499645
536,super_stress,PORTFOLIO,climate_increment,397093029.73413783
537,super_stress,PORTFOLIO,climate_increment,611642092.547217
538,super_stress,PORTFOLIO,climate_increment,664836351.1198962
539,super_stress,PORTFOLIO,climate_increment,149391410.31606048
540,super_stress,PORTFOLIO,climate_increment,727995501.0059822
541,super_stress,PORTFOLIO,climate_increment,394114512.8798535
542,super_stress,PORTFOLIO,climate_increment,488434758.57280916
543,super_stress,PORTFOLIO,climate_increment,908432013.0279226
544,super_stress,PORTFOLIO,climate_increment,467272471.59370536
545,super_stress,PORTFOLIO,climate_increment,43791478.18484618
546,super_stress,PORTFOLIO,climate_increment,205893001.02384627
547,super_stress,PORTFOLIO,climate_increment,511681211.38321275
548,super_stress,PORTFOLIO,climate_increment,896893138.6436733
549,super_stress,PORTFOLIO,climate_increment,335490766.3751961
550,super_stress,PORTFOLIO,climate_increment,929868029.5215504
551,super_stress,PORTFOLIO,climate_increment,90273142.17554297
552,super_stress,PORTFOLIO,climate_increment,471708581.4199133
553,super_stress,PORTFOLIO,climate_increment,711945031.374355
554,super_stress,PORTFOLIO,climate_increment,291729067.4859026
555,super_stress,PORTFOLIO,climate_increment,373533909.1835119
556,super_stress,PORTFOLIO,climate_increment,897237378.7664425
557,super_stress,PORTFOLIO,climate_increment,353950920.45048183
558,super_stress,PORTFOLIO,climate_increment,623796587.6216897
559,super_stress,PORTFOLIO,climate_increment,284577538.69200265
560,super_stress,PORTFOLIO,climate_increment,541778398.1462219
561,super_stress,PORTFOLIO,climate_increment,412965790.6584645
562,super_stress,PORTFOLIO,climate_increment,144406499.87258184
563,super_stress,PORTFOLIO,climate_increment,548217338.0222015
564,super_stress,PORTFOLIO,climate_increment,243667775.54484695
565,super_stress,PORTFOLIO,climate_increment,1010158001.039903
566,super_stress,PORTFOLIO,climate_increment,374581433.3654488
567,super_stress,PORTFOLIO,climate_increment,664711834.628021
568,super_stress,PORTFOLIO,climate_increment,555823096.1616919
569,super_stress,PORTFOLIO,climate_increment,505398834.8661935
570,super_stress,PORTFOLIO,climate_increment,152366839.42660403
571,super_stress,PORTFOLIO,climate_increment,447084326.3356606
572,super_stress,PORTFOLIO,climate_increment,812386768.9580631
573,super_stress,PORTFOLIO,climate_increment,-47909789.14921327
574,super_stress,PORTFOLIO,climate_increment,854915270.4858751
575,super_stress,PORTFOLIO,climate_increment,351923143.07542664
576,super_stress,PORTFOLIO,climate_increment,278862515.64284796
577,super_stress,PORTFOLIO,climate_increment,1137118369.145861
578,super_stress,PORTFOLIO,climate_increment,702777473.5488966
579,super_stress,PORTFOLIO,climate_increment,380361304.11334455
580,super_stress,PORTFOLIO,climate_increment,670242475.6781969
581,super_stress,PORTFOLIO,climate_increment,483217118.8449104
582,super_stress,PORTFOLIO,climate_increment,337884872.8476149
583,super_stress,PORTFOLIO,climate_increment,519481980.2364486
584,super_stress,PORTFOLIO,climate_increment,567295482.4532095
585,super_stress,PORTFOLIO,climate_increment,652006487.3987724
586,super_stress,PORTFOLIO,climate_increment,715833960.1993706
587,super_stress,PORTFOLIO,climate_increment,1201670413.5963826
588,super_stress,PORTFOLIO,climate_increment,483639622.5318842
589,super_stress,PORTFOLIO,climate_increment,757398605.7291195
590,super_stress,PORTFOLIO,climate_increment,194147509.6765241
591,super_stress,PORTFOLIO,climate_increment,248244734.4406825
592,super_stress,PORTFOLIO,climate_increment,599738241.3463564
593,super_stress,PORTFOLIO,climate_increment,207115739.42895538
594,super_stress,PORTFOLIO,climate_increment,341485306.59168273
595,super_stress,PORTFOLIO,climate_increment,373054542.55667275
596,super_stress,PORTFOLIO,climate_increment,610900416.5724212
597,super_stress,PORTFOLIO,climate_increment,724137007.1710525
598,super_stress,PORTFOLIO,climate_increment,433628415.7764974
599,super_stress,PORTFOLIO,climate_increment,1148658178.9402869
600,super_stress,PORTFOLIO,climate_increment,596069511.1866676
601,super_stress,PORTFOLIO,climate_increment,1089646762.7982903
602,super_stress,PORTFOLIO,climate_increment,396097310.68416977
603,super_stress,PORTFOLIO,climate_increment,647000537.8879501
604,super_stress,PORTFOLIO,climate_increment,333772727.4386431
605,super_stress,PORTFOLIO,climate_increment,538938464.3212196
606,super_stress,PORTFOLIO,climate_increment,239165196.7752612
607,super_stress,PORTFOLIO,climate_increment,346712953.5260118
608,super_stress,PORTFOLIO,climate_increment,149025849.3756687
609,super_stress,PORTFOLIO,climate_increment,762752348.8641723
610,super_stress,PORTFOLIO,climate_increment,861604710.7168412
611,super_stress,PORTFOLIO,climate_increment,745169218.0192409
612,super_stress,PORTFOLIO,climate_increment,705239808.470309
613,super_stress,PORTFOLIO,climate_increment,579153508.4146914
614,super_stress,PORTFOLIO,climate_increment,581396013.5549477
615,super_stress,PORTFOLIO,climate_increment,401980826.3690895
616,super_stress,PORTFOLIO,climate_increment,776725707.8161753
617,super_stress,PORTFOLIO,climate_increment,521689627.2371594
618,super_stress,PORTFOLIO,climate_increment,198597730.2129629
619,super_stress,PORTFOLIO,climate_increment,251035704.4966136
620,super_stress,PORTFOLIO,climate_increment,148224544.32113272
621,super_stress,PORTFOLIO,climate_increment,644035053.6117543
622,super_stress,PORTFOLIO,climate_increment,524615948.4003323
623,super_stress,PORTFOLIO,climate_increment,766173548.0023638
624,super_stress,PORTFOLIO,climate_increment,796232724.3776377
625,super_stress,PORTFOLIO,climate_increment,688002016.1104106
626,super_stress,PORTFOLIO,climate_increment,533030348.1767584
627,super_stress,PORTFOLIO,climate_increment,469050322.2133784
628,super_stress,PORTFOLIO,climate_increment,330572022.5818352
629,super_stress,PORTFOLIO,climate_increment,169330949.27272028
630,super_stress,PORTFOLIO,climate_increment,809034215.2109782
631,super_stress,PORTFOLIO,climate_increment,361774974.8640505
632,super_stress,PORTFOLIO,climate_increment,734063605.2582194
633,super_stress,PORTFOLIO,climate_increment,566038561.3996749
634,super_stress,PORTFOLIO,climate_increment,545448048.7699395
635,super_stress,PORTFOLIO,climate_increment,601209312.7085581
636,super_stress,PORTFOLIO,climate_increment,685141130.3142165
637,super_stress,PORTFOLIO,climate_increment,663444471.1154777
638,super_stress,PORTFOLIO,climate_increment,-16781736.07192821
639,super_stress,PORTFOLIO,climate_increment,606568308.0263702
640,super_stress,PORTFOLIO,climate_increment,425091270.5870251
641,super_stress,PORTFOLIO,climate_increment,553989852.7251884
642,super_stress,PORTFOLIO,climate_increment,457972179.2082629
643,super_stress,PORTFOLIO,climate_increment,251683503.3628447
644,super_stress,PORTFOLIO,climate_increment,226244809.3211865
645,super_stress,PORTFOLIO,climate_increment,345333364.3917129
646,super_stress,PORTFOLIO,climate_increment,785941030.3984545
647,super_stress,PORTFOLIO,climate_increment,1238141303.1772234
648,super_stress,PORTFOLIO,climate_increment,409166203.11899775
649,super_stress,PORTFOLIO,climate_increment,571270080.3913393
650,super_stress,PORTFOLIO,climate_increment,1470674021.6315339
651,super_stress,PORTFOLIO,climate_increment,141914142.09882104
652,super_stress,PORTFOLIO,climate_increment,586085700.9500123
653,super_stress,PORTFOLIO,climate_increment,256846151.85948655
654,super_stress,PORTFOLIO,climate_increment,603803516.5656452
655,super_stress,PORTFOLIO,climate_increment,493509105.36365575
656,super_stress,PORTFOLIO,climate_increment,1232202336.1288276
657,super_stress,PORTFOLIO,climate_increment,706449337.7155886
658,super_stress,PORTFOLIO,climate_increment,688439569.9423469
659,super_stress,PORTFOLIO,climate_increment,508639897.81916386
660,super_stress,PORTFOLIO,climate_increment,1079399931.8083684
661,super_stress,PORTFOLIO,climate_increment,977984391.508639
662,super_stress,PORTFOLIO,climate_increment,428848522.4692686
663,super_stress,PORTFOLIO,climate_increment,691444069.553344
664,super_stress,PORTFOLIO,climate_increment,391453194.2112747
665,super_stress,PORTFOLIO,climate_increment,144019783.16450384
666,super_stress,PORTFOLIO,climate_increment,465652885.38950413
667,super_stress,PORTFOLIO,climate_increment,694307182.2284347
668,super_stress,PORTFOLIO,climate_increment,945386384.4623865
669,super_stress,PORTFOLIO,climate_increment,258495436.5283077
670,super_stress,PORTFOLIO,climate_increment,863631263.8859339
671,super_stress,PORTFOLIO,climate_increment,534166456.0541301
672,super_stress,PORTFOLIO,climate_increment,506370496.18890387
673,super_stress,PORTFOLIO,climate_increment,570703076.8912768
674,super_stress,PORTFOLIO,climate_increment,484202312.5736547
675,super_stress,PORTFOLIO,climate_increment,393133667.3096789
676,super_stress,PORTFOLIO,climate_increment,282995697.1557636
677,super_stress,PORTFOLIO,climate_increment,398926975.64688313
678,super_stress,PORTFOLIO,climate_increment,385551797.6609804
679,super_stress,PORTFOLIO,climate_increment,297610947.80539227
680,super_stress,PORTFOLIO,climate_increment,323371826.1528733
681,super_stress,PORTFOLIO,climate_increment,659036110.0091499
682,super_stress,PORTFOLIO,climate_increment,569301675.8126119
683,super_stress,PORTFOLIO,climate_increment,348344404.12787515
684,super_stress,PORTFOLIO,climate_increment,322914138.5804032
685,super_stress,PORTFOLIO,climate_increment,309090577.6589772
686,super_stress,PORTFOLIO,climate_increment,596346369.8221866
687,super_stress,PORTFOLIO,climate_increment,117055549.06187974
688,super_stress,PORTFOLIO,climate_increment,514241791.8820117
689,super_stress,PORTFOLIO,climate_increment,26105909.27804698
690,super_stress,PORTFOLIO,climate_increment,360165987.1548341
691,super_stress,PORTFOLIO,climate_increment,496782053.32499075
692,super_stress,PORTFOLIO,climate_increment,27990638.35352163
693,super_stress,PORTFOLIO,climate_increment,680243203.0983784
694,super_stress,PORTFOLIO,climate_increment,528338661.3077456
695,super_stress,PORTFOLIO,climate_increment,597660882.0848618
696,super_stress,PORTFOLIO,climate_increment,481811205.44364727
697,super_stress,PORTFOLIO,climate_increment,974882276.9248204
698,super_stress,PORTFOLIO,climate_increment,167330835.38857272
699,super_stress,PORTFOLIO,climate_increment,419062221.78425246
700,super_stress,PORTFOLIO,climate_increment,575458029.8534329
701,super_stress,PORTFOLIO,climate_increment,582910073.4369835
702,super_stress,PORTFOLIO,climate_increment,158260524.5510821
703,super_stress,PORTFOLIO,climate_increment,388768115.71545726
704,super_stress,PORTFOLIO,climate_increment,355364488.54777855
705,super_stress,PORTFOLIO,climate_increment,126218263.24387428
706,super_stress,PORTFOLIO,climate_increment,535692867.5481214
707,super_stress,PORTFOLIO,climate_increment,556778366.4843605
708,super_stress,PORTFOLIO,climate_increment,462918087.36562514
709,super_stress,PORTFOLIO,climate_increment,203277876.36739507
710,super_stress,PORTFOLIO,climate_increment,396766709.19981956
711,super_stress,PORTFOLIO,climate_increment,314878732.8050137
712,super_stress,PORTFOLIO,climate_increment,377738304.96416336
